0;13,0034;0,7450011
0;12,09663;0,6969752
0;6,672837;0,7151591
0;13,10705;0,7499444
0;14,05561;0,8015375
0;8,910085;0,7007675
0;4,670112;0,6441144
0;5,500238;0,716786
0;10,77089;0,7084811
0;4,275658;0,7079149
0;6,620996;0,6761659
0;10,18949;0,6918888
0;8,507195;0,7525904
0;9,463111;0,7100756
0;5,95365;0,7121512
0;6,267301;0,6743968
0;6,366346;0,753592
0;6,104781;0,6868805
0;11,72113;0,7137162
0;11,41191;0,7318996
0;5,042216;0,713757
0;12,26973;0,7467297
0;8,660346;0,7558574
0;8,584812;0,7383713
0;9,919616;0,7003434
0;5,51317;0,7489342
0;13,79235;0,7718722
0;13,15214;0,7355078
0;4,622469;0,6253804
0;11,18668;0,6957491
0;5,586464;0,6578134
0;10,94163;0,7402015
0;8,277354;0,7310333
0;6,338153;0,6500535
0;7,792829;0,6939325
0;7,85116;0,6977019
0;4,924792;0,6405933
0;12,83823;0,7538543
0;5,080284;0,712334
0;5,881546;0,6876355
0;7,46061;0,6842186
0;9,522136;0,7062217
0;7,719613;0,7126583
0;11,93781;0,7000751
0;6,130813;0,6836286
0;13,65046;0,7952372
0;6,746068;0,6888131
0;14,47695;0,8049105
0;6,921165;0,6766532
0;13,47073;0,7607327
0;8,679215;0,7214026
0;12,62789;0,7231738
0;5,978784;0,7159257
0;5,979259;0,7191043
0;6,864532;0,6929864
0;6,64083;0,7016536
0;9,031551;0,7056639
0;11,28834;0,7067108
0;6,474854;0,7556881
0;7,889414;0,7685782
0;11,53999;0,701192
0;8,027996;0,7587791
0;7,265486;0,688827
0;6,369944;0,7266893
0;10,95005;0,7244877
0;14,26966;0,8060925
0;5,957975;0,6884759
0;8,248402;0,7158
0;5,354623;0,7735773
0;8,174849;0,6990623
0;7,813823;0,7349637
0;12,68215;0,7225852
0;5,188511;0,6558738
0;10,94567;0,7043175
0;12,50676;0,7067958
0;5,596105;0,6706798
0;9,716496;0,6870124
0;6,397624;0,692678
0;4,62866;0,6711037
0;4,909386;0,6533563
0;5,056651;0,7269832
0;7,565094;0,7250638
0;5,037738;0,7539935
0;10,48485;0,6894221
0;9,290876;0,6726791
0;8,440062;0,7090176
0;10,7093;0,7234254
0;8,070194;0,7001462
0;5,801291;0,6412067
0;7,422961;0,7256742
0;6,81697;0,6559306
0;6,320271;0,7222068
0;7,588867;0,7337156
0;4,679246;0,6932615
0;7,61953;0,7462485
0;6,878862;0,764028
0;10,97175;0,732406
0;4,844242;0,7529775
0;4,993835;0,6465453
0;7,356489;0,7395642
0;11,28093;0,6972216
0;9,65416;0,6866512
0;5,463218;0,7819942
0;8,849928;0,7270939
0;5,130837;0,7231227
0;14,31504;0,8102204
0;5,669752;0,7136183
0;12,73783;0,7267799
0;7,487829;0,7484467
0;5,746148;0,729184
0;9,971712;0,7083122
0;5,324429;0,6993751
0;9,799457;0,7070783
0;6,851621;0,6730908
0;8,044614;0,6849538
0;7,296936;0,7224965
0;7,912106;0,7274098
0;11,5409;0,7098514
0;4,444784;0,6635246
0;6,351772;0,6913656
0;6,722598;0,6863098
0;7,254632;0,7321397
0;7,762039;0,7182889
0;11,47158;0,7075804
0;5,812536;0,6535773
0;6,363726;0,7168732
0;7,009182;0,7116019
0;12,71342;0,7638026
0;9,535686;0,7112031
0;6,276;0,7432542
0;8,727815;0,7270719
0;6,951833;0,7224192
0;9,544138;0,7088107
0;7,786565;0,7579901
0;9,993055;0,7487742
0;11,66353;0,7031474
0;6,386932;0,6816725
0;6,775096;0,7027618
0;5,071885;0,7056729
0;4,692769;0,6596636
0;10,30233;0,7083171
0;6,93589;0,6780354
0;12,22735;0,7090259
0;7,93014;0,7158409
0;6,489322;0,6870292
0;9,729699;0,695245
0;7,004353;0,69875
0;5,214454;0,681967
0;10,94792;0,7142137
0;8,080832;0,737516
0;8,066689;0,6675321
0;6,32228;0,6949657
0;8,613244;0,683091
0;6,780229;0,6764434
0;4,969319;0,6990167
0;8,577039;0,6903763
0;7,791096;0,6789534
0;11,40932;0,707768
0;5,80815;0,7255048
0;13,88035;0,7690079
0;9,394516;0,699546
0;4,3801;0,6784917
0;11,10029;0,6888497
0;11,24531;0,7394596
0;14,22793;0,7948338
0;5,281773;0,7190225
0;5,222519;0,6608803
0;7,085534;0,7122543
0;8,497333;0,6989671
0;11,86195;0,7084292
0;5,147181;0,7277944
0;6,586364;0,7057395
0;12,14633;0,6991535
0;8,668108;0,7260476
0;5,718549;0,6430952
0;5,070595;0,7755002
0;4,923326;0,6509815
0;6,452159;0,7182188
0;8,621782;0,7624917
0;5,42147;0,666571
0;8,329243;0,7607021
0;12,84376;0,7463576
0;12,91482;0,7625145
0;10,02284;0,7134104
0;6,217264;0,6873612
0;11,14958;0,6917018
0;5,941744;0,7255812
0;7,928843;0,6926187
0;9,149072;0,7155416
0;13,5254;0,7584683
0;12,48583;0,7120115
0;13,53002;0,7715929
0;7,963166;0,7189403
0;7,265639;0,7399654
0;10,1187;0,7891785
0;6,785148;0,6735319
0;13,45107;0,7905882
0;9,512037;0,7527779
0;9,004611;0,6989678
0;12,54989;0,7168124
0;7,43208;0,707808
0;5,626648;0,7136354
0;13,37751;0,7941223
0;11,92491;0,7236773
0;5,994658;0,7079127
0;9,503413;0,6912425
0;11,43876;0,6882325
0;5,516057;0,658742
0;8,408381;0,7011991
0;6,198923;0,7252785
0;14,32722;0,8010291
0;13,36241;0,7479764
0;14,64449;0,8074708
0;5,885142;0,6772052
0;8,358405;0,6943889
0;6,089466;0,6886447
0;9,600008;0,6905158
0;5,356078;0,7219624
0;13,48527;0,783676
0;6,689968;0,6600309
0;7,544384;0,7274894
0;5,944086;0,7450118
0;6,943879;0,7305392
0;12,25829;0,7236406
0;7,741784;0,6874197
0;10,44681;0,721818
0;9,363282;0,6853094
0;12,50641;0,7172738
0;9,330337;0,7379336
0;6,411361;0,6710129
0;12,59925;0,7401048
0;5,791919;0,7632195
0;10,85697;0,7325801
0;6,82466;0,7280359
0;5,502199;0,6699598
0;7,398549;0,6793665
0;13,05384;0,7432268
0;4,441591;0,6093349
0;8,990286;0,7089962
0;6,45376;0,6839228
0;7,050785;0,6987025
0;7,530459;0,6937206
0;5,392623;0,724232
0;10,17396;0,741838
0;5,124948;0,7167777
0;7,001068;0,680236
0;6,645105;0,747295
0;5,166699;0,7020229
0;10,61194;0,7333773
0;10,10163;0,7397323
0;10,04974;0,7107949
0;5,475243;0,6957598
0;5,981548;0,7697062
0;10,33566;0,68448
0;4,914594;0,7031041
0;4,992539;0,6519897
0;5,620476;0,6689342
0;6,977698;0,6826974
0;13,349;0,7829531
0;8,252726;0,6943073
0;5,354946;0,6384605
0;11,95632;0,7553161
0;13,11669;0,7796018
0;11,21196;0,6886636
0;10,90915;0,7154634
0;11,05087;0,7327786
0;9,61482;0,7623364
0;6,896474;0,6910672
0;5,766309;0,7238491
0;9,567469;0,7434702
0;9,17088;0,7193245
0;13,10155;0,7375994
0;8,912091;0,7333792
0;7,563307;0,6615257
0;5,730886;0,7241219
0;8,540218;0,7202994
0;10,77217;0,6942493
0;5,234084;0,6856275
0;5,912135;0,6663318
0;6,98746;0,6775092
0;7,094333;0,6947781
0;7,635165;0,6839098
0;7,109541;0,683234
0;11,15619;0,7325211
0;6,595334;0,6948522
0;5,721996;0,7587569
0;11,67916;0,6901922
0;6,59093;0,7222221
0;7,490947;0,705173
0;8,721545;0,6794514
0;8,302103;0,6891183
0;5,837316;0,7256821
0;7,307252;0,7095567
0;13,16838;0,7511076
0;5,20833;0,7889335
0;7,616184;0,7157388
0;9,963127;0,6956407
0;13,58065;0,784954
0;5,038413;0,694995
0;12,8095;0,7578492
0;9,199509;0,6896966
0;7,156556;0,692212
0;8,317796;0,7547206
0;12,06509;0,697482
0;11,31714;0,7231703
0;5,921088;0,7345413
0;7,090736;0,7152007
0;8,399199;0,7151242
0;13,13506;0,7269122
0;5,490595;0,6544079
0;9,797388;0,7005405
0;5,859478;0,7033213
0;4,537454;0,7431279
0;8,014923;0,7116835
0;8,38115;0,7468161
0;9,958276;0,7565393
0;11,10051;0,6968672
0;6,706074;0,7217523
0;6,060516;0,6746175
0;12,16727;0,7090133
0;7,982008;0,7060935
0;11,9212;0,6854441
0;14,34377;0,7933967
0;6,825032;0,7365682
0;10,57157;0,7579318
0;8,584206;0,6885857
0;8,264977;0,6990075
0;7,125185;0,6568313
0;5,337126;0,6427201
0;6,251676;0,7103995
0;9,35258;0,7172605
0;10,00811;0,73799
0;8,988338;0,6977044
0;8,045046;0,683458
0;4,971489;0,6369626
0;9,270062;0,6961257
0;7,799799;0,6888093
0;4,933087;0,7193705
0;12,10316;0,688512
0;10,75538;0,7417488
0;7,837054;0,6626222
0;5,018152;0,7913868
0;12,19813;0,7358614
0;6,993088;0,7199498
0;6,608129;0,7032353
0;6,338713;0,6947656
0;4,853456;0,6422835
0;6,552794;0,6939297
0;8,732287;0,7220143
0;8,575495;0,6955174
0;9,952637;0,7110763
0;11,10614;0,750402
0;7,007629;0,7671665
0;12,33046;0,7997147
0;5,245105;0,6758574
0;6,952607;0,7594927
0;8,315362;0,6908417
0;10,00939;0,713971
0;11,50952;0,7002075
0;9,74085;0,6813303
0;6,21161;0,7788686
0;8,55647;0,7023222
0;13,64948;0,7746143
0;5,5088;0,6974668
0;5,575648;0,7485242
0;12,01114;0,7011883
0;4,90796;0,7534914
0;10,0799;0,6921163
0;11,55901;0,7175229
0;9,801675;0,7153959
0;6,885196;0,7590172
0;9,415747;0,7509296
0;8,193758;0,7233714
0;4,438605;0,6768091
0;13,55903;0,7963703
0;6,330674;0,6929044
0;7,478479;0,6834389
0;10,80507;0,7021974
0;12,84593;0,7378524
0;12,05661;0,740222
0;6,075739;0,6861683
0;4,421649;0,6752268
0;10,39175;0,6763911
0;7,127259;0,7211756
0;5,060699;0,7725117
0;5,723265;0,7904583
0;11,88248;0,7318172
0;12,7719;0,8071935
0;11,2763;0,7155859
0;9,571796;0,7236076
0;7,476215;0,6996532
0;8,073675;0,7072207
0;5,199013;0,7400196
0;5,838015;0,737237
0;6,155822;0,7023364
0;8,72052;0,7135142
0;8,860238;0,6953493
0;7,137105;0,6787653
0;6,414114;0,773934
0;4,89258;0,7059461
0;4,998913;0,7838013
0;12,75657;0,7470251
0;8,828751;0,6868021
0;8,063053;0,6744856
0;4,887136;0,6421723
0;5,912436;0,7518443
0;10,07065;0,7451022
0;10,5102;0,7450996
0;10,05187;0,7100745
0;5,036342;0,701479
0;9,926566;0,7376599
0;8,473983;0,6679437
0;4,656227;0,7248923
0;6,803992;0,7331576
0;8,007712;0,7010238
0;7,716336;0,6846614
0;8,947824;0,7305022
0;6,248836;0,7344373
0;6,889336;0,7305306
0;5,32052;0,777971
0;5,218454;0,7299259
0;9,247964;0,7589654
0;11,51344;0,7451431
0;12,28044;0,7098774
0;4,428086;0,7310051
0;11,86813;0,7361881
0;11,19916;0,7716079
0;6,046638;0,6779979
0;7,688039;0,7375779
0;9,128134;0,6908241
0;8,519166;0,7443122
0;4,430657;0,7701696
0;4,856319;0,6616036
0;8,827512;0,7551358
0;14,14932;0,8135415
0;4,359515;0,7432928
0;6,038011;0,7845366
0;5,564841;0,640712
0;5,590463;0,6780316
0;11,72956;0,6946727
0;8,924944;0,7558567
0;7,746606;0,755145
0;6,528903;0,7789867
0;5,781597;0,6597006
0;7,052447;0,7281567
0;6,784968;0,6852522
0;6,057741;0,7322435
0;4,280194;0,6265042
0;5,172715;0,7462164
0;5,173003;0,6995717
0;12,54252;0,7562656
0;12,61834;0,7011669
0;14,28911;0,8034568
0;12,5212;0,7737254
0;4,834169;0,6898931
0;5,400455;0,6731607
0;4,580016;0,6968724
0;11,18296;0,7052141
0;6,612294;0,6706976
0;7,590206;0,7220176
0;6,356781;0,7195467
0;10,99524;0,745519
0;12,47515;0,7225952
0;13,79123;0,7643228
0;9,457814;0,7116735
0;9,409037;0,721377
0;8,678841;0,6971905
0;10,99905;0,6782845
0;13,03833;0,7462773
0;7,819325;0,7180101
0;9,436169;0,7626072
0;4,756349;0,7556459
0;7,388587;0,7208565
0;11,54587;0,6811644
0;6,647498;0,6993703
0;12,53442;0,7567723
0;6,469735;0,6946675
0;6,657851;0,7125934
0;8,218486;0,7514846
0;14,014;0,8046177
