distance;force;result;datetime
8,433614;11,1212;6.91971;241.714231
9,619286;14,496;8.26605;242.489193
12,8833;14,51105;11.17308;242.945937
9,560065;19,86472;8.231864;243.281554
6,325283;9,814435;5.109974;244.221778
13,40589;5,355115;11.63263;244.289597
8,248431;10,74207;6.715488;244.806496
12,84073;11,1518;0;244.961044
10,86716;12,12925;9.327367;245.523678
13,10913;11,38621;11.39381;246.208844
13,73752;16,93821;12.52124;246.400893
6,290469;7,047713;5.406133;247.117477
7,467025;12,59735;6.216943;247.87299
7,748782;16,71771;0;247.941814
13,63798;8,569213;11.99014;248.009603
7,982476;13,95356;6.62799;248.179155
7,532648;18,61571;6.304899;248.823959
12,57797;16,95639;11.36642;249.537044
5,620645;6,480923;4.778729;250.148304
6,531147;10,32565;5.33215;250.572209
6,932269;12,85264;5.768646;250.980113
6,151801;15,06417;4.898601;251.065361
7,582724;11,92029;6.344948;251.099303
10,14892;12,40808;0;251.117253
11,63426;10,72086;0;251.133181
5,279983;5,968867;4.199336;251.625533
8,298301;7,862877;6.894299;252.187086
11,5857;8,311821;10.0755;252.797944
9,725009;11,58062;8.133199;252.902446
8,612734;12,42526;7.144138;252.903409
8,919722;12,17834;7.382798;252.919396
8,765394;13,29416;7.525996;254.039152
6,391673;5,948824;5.042777;254.614563
6,326897;9,003234;5.180892;254.9228
4,956454;12,71927;3.946742;254.972663
5,95764;11,17732;4.810996;255.058402
9,265077;14,15089;0;255.70268
6,832284;15,53255;5.495047;255.940101
14,1538;14,96987;12.38192;256.807003
5,815989;4,238955;5.20033;257.264779
7,498734;9,176014;6.479903;257.961252
8,68026;8,717226;7.108096;257.978205
9,718179;12,27761;0;258.333778
8,950619;16,39455;7.480648;259.098241
10,0563;16,44665;8.430095;259.386477
14,28354;16,76352;12.90415;259.912634
7,914458;5,037493;6.580164;260.557911
5,552802;8,508774;4.386202;260.642191
7,668947;15,51021;6.17631;261.864239
12,35628;11,82903;10.62453;262.186848
8,872893;16,50691;7.600893;262.237713
11,68541;14,99373;9.957199;262.679678
14,09492;11,58959;12.39631;263.272102
6,675094;6,896788;5.29493;263.985321
12,94338;3,99988;11.3288;264.036184
13,02322;4,201169;11.2613;264.08705
